"purchase_day";"ticket_price";"ticket_title";"ticket_sub_title";"tickets_count";"total_amount";"currency"
"2017-01-04 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"11";"13,42";"EUR"
"2017-01-04 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"54";"37,80";"EUR"
"2017-01-04 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"46";"8,74";"EUR"
"2017-01-04 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"108";"14,04";"EUR"
"2017-01-04 00:00:00";"260,66";"9 mėnesių";"9 mėn. (270 d.) bilietas";"1";"260,66";"EUR"
"2017-01-04 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"57";"1650,72";"EUR"
"2017-01-04 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"20";"521,40";"EUR"
"2017-01-04 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"4";"47,48";"EUR"
"2017-01-04 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2017-01-04 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"3";"10,44";"EUR"
"2017-01-04 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"244";"226,92";"EUR"
"2017-01-04 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"5121";"3277,44";"EUR"
"2017-01-03 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2017-01-03 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2017-01-03 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2017-01-03 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2017-01-03 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"28";"12,88";"EUR"
"2017-01-03 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"312";"99,84";"EUR"
"2017-01-03 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
"2017-01-03 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2017-01-03 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"53";"306,87";"EUR"
"2017-01-03 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"3";"15,63";"EUR"
"2017-01-03 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"10";"23,70";"EUR"
"2017-01-03 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"9";"10,98";"EUR"
"2017-01-03 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"34";"23,80";"EUR"
"2017-01-03 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"39";"7,41";"EUR"
"2017-01-03 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"189";"24,57";"EUR"
"2017-01-03 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"58";"1679,68";"EUR"
"2017-01-03 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"22";"573,54";"EUR"
"2017-01-03 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"9";"106,83";"EUR"
"2017-01-03 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2017-01-03 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"12";"41,76";"EUR"
"2017-01-03 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"234";"217,62";"EUR"
"2017-01-03 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4949";"3167,36";"EUR"
"2017-01-02 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2017-01-02 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2017-01-02 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2017-01-02 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"7";"12,18";"EUR"
"2017-01-02 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"44";"20,24";"EUR"
"2017-01-02 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"271";"86,72";"EUR"
"2017-01-02 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2017-01-02 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"76";"440,04";"EUR"
"2017-01-02 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"4";"20,84";"EUR"
"2017-01-02 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2017-01-02 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"8";"9,76";"EUR"
"2017-01-02 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"45";"31,50";"EUR"
"2017-01-02 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"41";"7,79";"EUR"
"2017-01-02 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"179";"23,27";"EUR"
"2017-01-02 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"96";"2780,16";"EUR"
"2017-01-02 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"31";"808,17";"EUR"
"2017-01-02 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"13";"154,31";"EUR"
"2017-01-02 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"5";"30,40";"EUR"
"2017-01-02 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"9";"31,32";"EUR"
"2017-01-02 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"301";"279,93";"EUR"
"2017-01-02 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"5508";"3525,12";"EUR"
"2017-01-01 00:00:00";"10,00";"Pradinuko (365 dienų) bilietas";"Galioja tik I-IV klasių moksleiviams";"1";"10,00";"EUR"
"2017-01-01 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2017-01-01 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2017-01-01 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2017-01-01 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"13";"5,98";"EUR"
"2017-01-01 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"186";"59,52";"EUR"
"2017-01-01 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"3";"52,14";"EUR"
"2017-01-01 00:00:00";"15,64";"3 mėnesių";"3 mėn. (90 d.) bilietas, tik darbo d. su 80% nuolaida";"1";"15,64";"EUR"
"2017-01-01 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"25";"144,75";"EUR"
"2017-01-01 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"1";"5,21";"EUR"
"2017-01-01 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2017-01-01 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"6";"7,32";"EUR"
"2017-01-01 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"31";"21,70";"EUR"
"2017-01-01 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"5";"0,95";"EUR"
"2017-01-01 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"65";"8,45";"EUR"
"2017-01-01 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"47";"1361,12";"EUR"
"2017-01-01 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"15";"391,05";"EUR"
"2017-01-01 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2017-01-01 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2017-01-01 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"1";"3,48";"EUR"
"2017-01-01 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"67";"62,31";"EUR"
"2017-01-01 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1397";"894,08";"EUR"
"2016-12-31 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"3";"9,12";"EUR"
"2016-12-31 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2016-12-31 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"10";"4,60";"EUR"
"2016-12-31 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"227";"72,64";"EUR"
"2016-12-31 00:00:00";"52,13";"9 mėnesių";"9 mėn.(270 d.) bilietas su 80% nuolaida";"1";"52,13";"EUR"
"2016-12-31 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"20";"115,80";"EUR"
"2016-12-31 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2016-12-31 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2016-12-31 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"11";"13,42";"EUR"
"2016-12-31 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"54";"37,80";"EUR"
"2016-12-31 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"28";"5,32";"EUR"
"2016-12-31 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"56";"7,28";"EUR"
"2016-12-31 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"15";"434,40";"EUR"
"2016-12-31 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"3";"78,21";"EUR"
"2016-12-31 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2016-12-31 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"7";"24,36";"EUR"
"2016-12-31 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"115";"106,95";"EUR"
"2016-12-31 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1902";"1217,28";"EUR"
"2016-12-30 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2016-12-30 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2016-12-30 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"3";"5,22";"EUR"
"2016-12-30 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"38";"17,48";"EUR"
"2016-12-30 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"189";"60,48";"EUR"
"2016-12-30 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2016-12-30 00:00:00";"15,64";"3 mėnesių";"3 mėn. (90 d.) bilietas, tik darbo d. su 80% nuolaida";"1";"15,64";"EUR"
"2016-12-30 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"16";"92,64";"EUR"
"2016-12-30 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"5";"11,85";"EUR"
"2016-12-30 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"7";"8,54";"EUR"
"2016-12-30 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"20";"14,00";"EUR"
"2016-12-30 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"11";"2,09";"EUR"
"2016-12-30 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"77";"10,01";"EUR"
"2016-12-30 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"29";"839,84";"EUR"
"2016-12-30 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"7";"182,49";"EUR"
"2016-12-30 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"4";"47,48";"EUR"
"2016-12-30 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"9";"31,32";"EUR"
"2016-12-30 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"207";"192,51";"EUR"
"2016-12-30 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"3517";"2250,88";"EUR"
"2016-12-29 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2016-12-29 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2016-12-29 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"31";"14,26";"EUR"
"2016-12-29 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"187";"59,84";"EUR"
"2016-12-29 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2016-12-29 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"25";"144,75";"EUR"
"2016-12-29 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"1";"5,21";"EUR"
"2016-12-29 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2016-12-29 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"8";"9,76";"EUR"
"2016-12-29 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"28";"19,60";"EUR"
"2016-12-29 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"30";"5,70";"EUR"
"2016-12-29 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"114";"14,82";"EUR"
"2016-12-29 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"25";"724,00";"EUR"
"2016-12-29 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"3";"78,21";"EUR"
"2016-12-29 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"7";"83,09";"EUR"
"2016-12-29 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"3";"18,24";"EUR"
"2016-12-29 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"7";"24,36";"EUR"
"2016-12-29 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"250";"232,50";"EUR"
"2016-12-29 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4017";"2570,88";"EUR"
"2016-12-28 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2016-12-28 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2016-12-28 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2016-12-28 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"41";"18,86";"EUR"
"2016-12-28 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"323";"103,36";"EUR"
"2016-12-28 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
"2016-12-28 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2016-12-28 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"36";"208,44";"EUR"
"2016-12-28 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"3";"15,63";"EUR"
"2016-12-28 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2016-12-28 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"9";"10,98";"EUR"
"2016-12-28 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"17";"11,90";"EUR"
"2016-12-28 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"13";"2,47";"EUR"
"2016-12-28 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"105";"13,65";"EUR"
"2016-12-28 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"40";"1158,40";"EUR"
"2016-12-28 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"6";"156,42";"EUR"
"2016-12-28 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"6";"71,22";"EUR"
"2016-12-28 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2016-12-28 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"7";"24,36";"EUR"
"2016-12-28 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"242";"225,06";"EUR"
"2016-12-28 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4156";"2659,84";"EUR"
"2016-12-27 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"2";"28,96";"EUR"
"2016-12-27 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2016-12-27 00:00:00";"3,04";"3 dienų";"3 dienų (72 val.) bilietas su 50% nuolaida";"1";"3,04";"EUR"
"2016-12-27 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"3";"5,22";"EUR"
"2016-12-27 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"18";"8,28";"EUR"
"2016-12-27 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"267";"85,44";"EUR"
"2016-12-27 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
"2016-12-27 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2016-12-27 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"36";"208,44";"EUR"
"2016-12-27 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"1";"5,21";"EUR"
"2016-12-27 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2016-12-27 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"9";"10,98";"EUR"
"2016-12-27 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"35";"24,50";"EUR"
"2016-12-27 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"11";"2,09";"EUR"
"2016-12-27 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"107";"13,91";"EUR"
"2016-12-27 00:00:00";"78,20";"3 mėnesių";"3 mėn. (90 d.) bilietas, tik darbo d.";"1";"78,20";"EUR"
"2016-12-27 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"33";"955,68";"EUR"
"2016-12-27 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"15";"391,05";"EUR"
"2016-12-27 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"12";"142,44";"EUR"
"2016-12-27 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"12";"72,96";"EUR"
"2016-12-27 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2016-12-27 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"284";"264,12";"EUR"
"2016-12-27 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"3992";"2554,88";"EUR"
"2016-12-26 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"11";"5,06";"EUR"
"2016-12-26 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"143";"45,76";"EUR"
"2016-12-26 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"32";"185,28";"EUR"
"2016-12-26 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2016-12-26 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"1";"1,22";"EUR"
"2016-12-26 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"13";"9,10";"EUR"
"2016-12-26 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"7";"1,33";"EUR"
"2016-12-26 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"17";"2,21";"EUR"
"2016-12-26 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"19";"550,24";"EUR"
"2016-12-26 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"6";"156,42";"EUR"
"2016-12-26 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"8";"94,96";"EUR"
"2016-12-26 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"2";"12,16";"EUR"
"2016-12-26 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2016-12-26 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"113";"105,09";"EUR"
"2016-12-26 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"1726";"1104,64";"EUR"
"2016-12-25 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2016-12-25 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2016-12-25 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2016-12-25 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"3";"1,38";"EUR"
"2016-12-25 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"92";"29,44";"EUR"
"2016-12-25 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"7";"40,53";"EUR"
"2016-12-25 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2016-12-25 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"2";"2,44";"EUR"
"2016-12-25 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"1";"0,70";"EUR"
"2016-12-25 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"5";"0,95";"EUR"
"2016-12-25 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"20";"2,60";"EUR"
"2016-12-25 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"7";"202,72";"EUR"
"2016-12-25 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2016-12-25 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2016-12-25 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"2";"6,96";"EUR"
"2016-12-25 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"65";"60,45";"EUR"
"2016-12-25 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"864";"552,96";"EUR"
"2016-12-24 00:00:00";"43,44";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 50% nuolaida";"1";"43,44";"EUR"
"2016-12-24 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2016-12-24 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"21";"9,66";"EUR"
"2016-12-24 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"103";"32,96";"EUR"
"2016-12-24 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"3";"17,37";"EUR"
"2016-12-24 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"1";"2,37";"EUR"
"2016-12-24 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"5";"3,50";"EUR"
"2016-12-24 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"8";"1,52";"EUR"
